date,temperature,above_90th,heatwave
1982-01-06,27.705010986328148,False,False
1982-01-07,28.068505859375023,False,False
1982-01-08,28.771997070312523,True,True
1982-01-09,29.276879882812523,True,True
1982-01-10,28.084832763671898,False,False
1982-01-11,26.757012939453148,False,False
1982-01-12,26.082391357421898,False,False
1982-01-13,28.866448974609398,True,False
1982-01-14,28.218164062500023,False,False
1982-01-15,28.581689453125023,True,True
1982-01-16,30.050866699218773,True,True
1982-01-17,26.969812011718773,False,False
1982-01-18,24.481011962890648,False,False
1982-01-19,27.283929443359398,False,False
1982-01-20,29.231469726562523,True,False
1982-01-21,25.920892333984398,False,False
1982-01-22,23.603295898437523,False,False
1982-01-23,24.073052978515648,False,False
1982-01-24,26.488366699218773,False,False
1982-01-25,27.752740478515648,False,False
1982-01-26,26.505212402343773,False,False
1982-01-27,24.401025390625023,False,False
1982-01-28,23.194360351562523,False,False
1982-01-29,25.275567626953148,False,False
1982-01-30,26.609002685546898,False,False
1982-01-31,27.467919921875023,False,False
1982-02-01,25.801843261718773,False,False
1982-02-02,27.536462402343773,False,False
1982-02-03,26.856103515625023,False,False
1982-02-04,29.486566162109398,True,True
1982-02-05,30.906823730468773,True,True
1982-02-06,29.765008544921898,True,True
1982-02-07,27.374932861328148,False,False
1982-02-08,26.836511230468773,False,False
1982-02-09,27.070184326171898,False,False
1982-02-10,28.653283691406273,True,False
1982-02-11,27.157495117187523,False,False
1982-02-12,23.792504882812523,False,False
1982-02-13,27.948541259765648,False,False
1982-02-14,29.453729248046898,True,False
1982-02-15,27.116174316406273,False,False
1982-02-16,28.547753906250023,True,True
1982-02-17,28.386376953125023,True,True
1982-02-18,25.991174316406273,False,False
1982-02-19,26.731469726562523,False,False
1982-02-20,22.763330078125023,False,False
1982-02-21,25.538812255859398,False,False
1982-02-22,27.684594726562523,False,False
1982-02-23,25.325860595703148,False,False
1982-02-24,25.802514648437523,False,False
1982-02-25,27.244195556640648,False,False
1982-02-26,21.969445800781273,False,False
1982-02-27,23.175805664062523,False,False
1982-02-28,26.325097656250023,False,False
1982-03-01,25.473352050781273,False,False
1982-03-02,27.846154785156273,False,False
1982-03-03,26.912622070312523,False,False
1982-03-04,24.691461181640648,False,False
1982-03-05,15.435174560546898,False,False
1982-03-06,17.397119140625023,False,False
1982-03-07,22.923272705078148,False,False
1982-03-08,24.345086669921898,False,False
1982-03-09,23.274224853515648,False,False
1982-03-10,23.626977539062523,False,False
1982-03-11,25.477166748046898,False,False
1982-03-12,25.941522216796898,False,False
1982-03-13,26.820092773437523,False,False
1982-03-14,25.987084960937523,False,False
1982-03-15,26.397302246093773,False,False
1982-03-16,26.254968261718773,False,False
1982-03-17,28.179223632812523,False,False
1982-03-18,27.454919433593773,False,False
1982-03-19,27.647332763671898,False,False
1982-03-20,26.869439697265648,False,False
1982-03-21,19.849267578125023,False,False
1982-03-22,18.232507324218773,False,False
1982-03-23,22.632836914062523,False,False
1982-03-24,23.066003417968773,False,False
1982-03-25,25.872460937500023,False,False
1982-03-26,27.500573730468773,False,False
1982-03-27,29.282861328125023,True,False
1982-03-28,25.222924804687523,False,False
1982-03-29,26.431878662109398,False,False
1982-03-30,24.223779296875023,False,False
1982-03-31,26.644616699218773,False,False
1982-04-01,26.485345458984398,False,False
1982-04-02,23.449761962890648,False,False
1982-04-03,20.928979492187523,False,False
1982-04-04,19.736535644531273,False,False
1982-04-05,21.894494628906273,False,False
1982-04-06,22.628137207031273,False,False
1982-04-07,19.683129882812523,False,False
1982-04-08,23.036218261718773,False,False
1982-04-09,24.433587646484398,False,False
1982-04-10,18.176080322265648,False,False
1982-04-11,22.176690673828148,False,False
1982-04-12,22.904199218750023,False,False
1982-04-13,20.374200439453148,False,False
1982-04-14,18.063500976562523,False,False
1982-04-15,22.178491210937523,False,False
1982-04-16,22.962365722656273,False,False
1982-04-17,21.359979248046898,False,False
1982-04-18,12.815240478515648,False,False
1982-04-19,15.954370117187523,False,False
1982-04-20,18.243218994140648,False,False
1982-04-21,19.311761474609398,False,False
1982-04-22,19.659478759765648,False,False
1982-04-23,17.417382812500023,False,False
1982-04-24,14.082452392578148,False,False
1982-04-25,15.983392333984398,False,False
1982-04-26,20.256188964843773,False,False
1982-04-27,16.019281005859398,False,False
1982-04-28,19.825341796875023,False,False
1982-04-29,18.079644775390648,False,False
1982-04-30,19.022180175781273,False,False
1982-05-01,18.590020751953148,False,False
1982-05-02,18.613061523437523,False,False
1982-05-03,19.545220947265648,False,False
1982-05-04,19.524682617187523,False,False
1982-05-05,20.417749023437523,False,False
1982-05-06,20.813104248046898,False,False
1982-05-07,21.290551757812523,False,False
1982-05-08,21.743280029296898,False,False
1982-05-09,21.806909179687523,False,False
1982-05-10,22.403161621093773,False,False
1982-05-11,22.538995361328148,False,False
1982-05-12,22.530358886718773,False,False
1982-05-13,21.703210449218773,False,False
1982-05-14,23.904382324218773,False,False
1982-05-15,24.707574462890648,False,False
1982-05-16,23.208551025390648,False,False
1982-05-17,22.563684082031273,False,False
1982-05-18,20.615899658203148,False,False
1982-05-19,20.045709228515648,False,False
1982-05-20,21.775048828125023,False,False
1982-05-21,24.265924072265648,False,False
1982-05-22,24.379754638671898,False,False
1982-05-23,21.543725585937523,False,False
1982-05-24,21.525537109375023,False,False
1982-05-25,22.139367675781273,False,False
1982-05-26,20.839196777343773,False,False
1982-05-27,20.604150390625023,False,False
1982-05-28,16.367089843750023,False,False
1982-05-29,18.321038818359398,False,False
1982-05-30,20.282800292968773,False,False
1982-05-31,19.259912109375023,False,False
1982-06-01,17.527856445312523,False,False
1982-06-02,18.653710937500023,False,False
1982-06-03,18.465997314453148,False,False
1982-06-04,19.232171630859398,False,False
1982-06-05,19.447686767578148,False,False
1982-06-06,17.220849609375023,False,False
1982-06-07,14.403680419921898,False,False
1982-06-08,16.439782714843773,False,False
1982-06-09,16.865777587890648,False,False
1982-06-10,18.421716308593773,False,False
1982-06-11,19.117333984375023,False,False
1982-06-12,19.338952636718773,False,False
1982-06-13,20.301751708984398,False,False
1982-06-14,17.214074707031273,False,False
1982-06-15,14.805505371093773,False,False
1982-06-16,16.154992675781273,False,False
1982-06-17,17.317956542968773,False,False
1982-06-18,15.804711914062523,False,False
1982-06-19,16.066369628906273,False,False
1982-06-20,14.935174560546898,False,False
1982-06-21,18.068902587890648,False,False
1982-06-22,22.355859375000023,False,False
1982-06-23,21.204980468750023,False,False
1982-06-24,19.871057128906273,False,False
1982-06-25,21.750634765625023,False,False
1982-06-26,19.960443115234398,False,False
1982-06-27,19.305688476562523,False,False
1982-06-28,18.619195556640648,False,False
1982-06-29,19.740686035156273,False,False
1982-06-30,17.255303955078148,False,False
1982-07-01,18.212518310546898,False,False
1982-07-02,11.561395263671898,False,False
1982-07-03,11.408959960937523,False,False
1982-07-04,14.089257812500023,False,False
1982-07-05,16.792993164062523,False,False
1982-07-06,17.388452148437523,False,False
1982-07-07,18.568200683593773,False,False
1982-07-08,19.005700683593773,False,False
1982-07-09,19.270715332031273,False,False
1982-07-10,19.709619140625023,False,False
1982-07-11,17.515252685546898,False,False
1982-07-12,19.440148925781273,False,False
1982-07-13,17.946466064453148,False,False
1982-07-14,15.303613281250023,False,False
1982-07-15,14.268457031250023,False,False
1982-07-16,15.724664306640648,False,False
1982-07-17,15.137658691406273,False,False
1982-07-18,16.836633300781273,False,False
1982-07-19,17.952783203125023,False,False
1982-07-20,18.570703125000023,False,False
1982-07-21,16.902429199218773,False,False
1982-07-22,19.095330810546898,False,False
1982-07-23,20.809136962890648,False,False
1982-07-24,21.745904541015648,False,False
1982-07-25,18.977990722656273,False,False
1982-07-26,16.519097900390648,False,False
1982-07-27,18.732019042968773,False,False
1982-07-28,20.835839843750023,False,False
1982-07-29,19.109643554687523,False,False
1982-07-30,20.709802246093773,False,False
1982-07-31,19.612878417968773,False,False
1982-08-01,20.705438232421898,False,False
1982-08-02,17.809747314453148,False,False
1982-08-03,17.700036621093773,False,False
1982-08-04,20.581994628906273,False,False
1982-08-05,21.940393066406273,False,False
1982-08-06,19.913751220703148,False,False
1982-08-07,16.363366699218773,False,False
1982-08-08,17.271997070312523,False,False
1982-08-09,19.025292968750023,False,False
1982-08-10,22.099633789062523,False,False
1982-08-11,22.121331787109398,False,False
1982-08-12,22.388146972656273,False,False
1982-08-13,19.917749023437523,False,False
1982-08-14,21.142480468750023,False,False
1982-08-15,22.343316650390648,False,False
1982-08-16,22.793145751953148,False,False
1982-08-17,20.954858398437523,False,False
1982-08-18,22.179620361328148,False,False
1982-08-19,21.009484863281273,False,False
1982-08-20,20.924737548828148,False,False
1982-08-21,18.308190917968773,False,False
1982-08-22,16.352868652343773,False,False
1982-08-23,15.994073486328148,False,False
1982-08-24,19.765618896484398,False,False
1982-08-25,20.469079589843773,False,False
1982-08-26,20.329919433593773,False,False
1982-08-27,23.463403320312523,False,False
1982-08-28,25.050134277343773,False,False
1982-08-29,25.528619384765648,False,False
1982-08-30,25.493310546875023,False,False
1982-08-31,24.898217773437523,False,False
1982-09-01,25.110498046875023,False,False
1982-09-02,17.344903564453148,False,False
1982-09-03,19.718743896484398,False,False
1982-09-04,18.925195312500023,False,False
1982-09-05,16.915917968750023,False,False
1982-09-06,19.783868408203148,False,False
1982-09-07,22.245874023437523,False,False
1982-09-08,21.605493164062523,False,False
1982-09-09,21.512170410156273,False,False
1982-09-10,22.989770507812523,False,False
1982-09-11,23.766931152343773,False,False
1982-09-12,25.498132324218773,False,False
1982-09-13,25.663995361328148,False,False
1982-09-14,24.653955078125023,False,False
1982-09-15,24.715203857421898,False,False
1982-09-16,27.691278076171898,False,False
1982-09-17,25.455010986328148,False,False
1982-09-18,27.370965576171898,False,False
1982-09-19,27.161553955078148,False,False
1982-09-20,29.766137695312523,True,True
1982-09-21,30.471765136718773,True,True
1982-09-22,22.690942382812523,False,False
1982-09-23,22.225854492187523,False,False
1982-09-24,23.267663574218773,False,False
1982-09-25,26.406243896484398,False,False
1982-09-26,25.741632080078148,False,False
1982-09-27,25.717370605468773,False,False
1982-09-28,27.342309570312523,False,False
1982-09-29,26.015649414062523,False,False
1982-09-30,26.547143554687523,False,False
1982-10-01,26.616418457031273,False,False
1982-10-02,25.975610351562523,False,False
1982-10-03,25.185327148437523,False,False
1982-10-04,25.546960449218773,False,False
1982-10-05,26.645593261718773,False,False
1982-10-06,27.481744384765648,False,False
1982-10-07,28.340905761718773,True,True
1982-10-08,29.655847167968773,True,True
1982-10-09,25.681268310546898,False,False
1982-10-10,19.761468505859398,False,False
1982-10-11,20.535455322265648,False,False
1982-10-12,18.964837646484398,False,False
1982-10-13,24.578851318359398,False,False
1982-10-14,23.538598632812523,False,False
1982-10-15,23.977532958984398,False,False
1982-10-16,25.402551269531273,False,False
1982-10-17,18.281823730468773,False,False
1982-10-18,20.420129394531273,False,False
1982-10-19,19.767816162109398,False,False
1982-10-20,21.325341796875023,False,False
1982-10-21,24.539880371093773,False,False
1982-10-22,18.185174560546898,False,False
1982-10-23,21.843896484375023,False,False
1982-10-24,25.020959472656273,False,False
1982-10-25,25.263604736328148,False,False
1982-10-26,26.933160400390648,False,False
1982-10-27,25.387963867187523,False,False
1982-10-28,21.389581298828148,False,False
1982-10-29,18.362420654296898,False,False
1982-10-30,24.470880126953148,False,False
1982-10-31,23.239373779296898,False,False
1982-11-01,20.297448730468773,False,False
1982-11-02,14.983819580078148,False,False
1982-11-03,17.191217041015648,False,False
1982-11-04,25.070794677734398,False,False
1982-11-05,25.979364013671898,False,False
1982-11-06,26.115075683593773,False,False
1982-11-07,25.304681396484398,False,False
1982-11-08,27.656549072265648,False,False
1982-11-09,28.749047851562523,True,False
1982-11-10,24.233422851562523,False,False
1982-11-11,26.604699707031273,False,False
1982-11-12,26.044519042968773,False,False
1982-11-13,21.467889404296898,False,False
1982-11-14,22.423028564453148,False,False
1982-11-15,24.000695800781273,False,False
1982-11-16,25.441369628906273,False,False
1982-11-17,25.431817626953148,False,False
1982-11-18,27.346856689453148,False,False
1982-11-19,29.597222900390648,True,True
1982-11-20,30.093652343750023,True,True
1982-11-21,29.298944091796898,True,True
1982-11-22,21.513574218750023,False,False
1982-11-23,21.672082519531273,False,False
1982-11-24,27.591912841796898,False,False
1982-11-25,29.139123535156273,True,True
1982-11-26,30.799035644531273,True,True
1982-11-27,25.726861572265648,False,False
1982-11-28,24.755609130859398,False,False
1982-11-29,27.897424316406273,False,False
1982-11-30,25.282678222656273,False,False
1982-12-01,26.983209228515648,False,False
1982-12-02,26.020410156250023,False,False
1982-12-03,22.626611328125023,False,False
1982-12-04,25.235681152343773,False,False
1982-12-05,27.787438964843773,False,False
1982-12-06,22.050317382812523,False,False
1982-12-07,21.892694091796898,False,False
1982-12-08,25.036004638671898,False,False
1982-12-09,23.771386718750023,False,False
1982-12-10,23.762261962890648,False,False
1982-12-11,26.160180664062523,False,False
1982-12-12,27.198388671875023,False,False
1982-12-13,28.784143066406273,True,False
1982-12-14,28.105767822265648,False,False
1982-12-15,26.629724121093773,False,False
1982-12-16,28.830773925781273,True,True
1982-12-17,29.818444824218773,True,True
1982-12-18,30.801538085937523,True,True
1982-12-19,30.376367187500023,True,True
1982-12-20,28.019616699218773,False,False
1982-12-21,28.908319091796898,True,True
1982-12-22,28.729302978515648,True,True
1982-12-23,31.336358642578148,True,True
1982-12-24,28.221917724609398,False,False
1982-12-25,31.101007080078148,True,True
1982-12-26,29.252587890625023,True,True
1982-12-27,30.865350341796898,True,True
1982-12-28,33.15572509765627,True,True
1982-12-29,31.557000732421898,True,True
1982-12-30,29.820855712890648,True,True
1983-01-01,28.530450439453148,True,True
1983-01-02,27.102197265625023,False,False
1983-01-03,29.765893554687523,True,True
1983-01-04,29.983789062500023,True,True
1983-01-05,30.577386474609398,True,True
1983-01-06,29.509332275390648,True,True
1983-01-07,26.952783203125023,False,False
1983-01-08,30.064874267578148,True,True
1983-01-09,31.019830322265648,True,True
1983-01-10,30.640283203125023,True,True
1983-01-11,32.58535156250002,True,True
1983-01-12,32.21132812500002,True,True
1983-01-13,28.769891357421898,True,True
1983-01-14,25.002709960937523,False,False
1983-01-15,22.798608398437523,False,False
1983-01-16,24.633813476562523,False,False
1983-01-17,25.219323730468773,False,False
1983-01-18,22.761499023437523,False,False
1983-01-19,27.395349121093773,False,False
1983-01-20,28.302972412109398,True,False
1983-01-21,28.232354736328148,False,False
1983-01-22,26.477593994140648,False,False
1983-01-23,22.472192382812523,False,False
1983-01-24,25.338372802734398,False,False
1983-01-25,28.343682861328148,True,False
1983-01-26,27.831018066406273,False,False
1983-01-27,27.662347412109398,False,False
1983-01-28,29.245721435546898,True,True
1983-01-29,31.082177734375023,True,True
1983-01-30,29.668115234375023,True,True
1983-01-31,29.923699951171898,True,True
1983-02-01,28.226403808593773,False,False
1983-02-02,27.522393798828148,False,False
1983-02-03,27.711755371093773,False,False
1983-02-04,29.265405273437523,True,True
1983-02-05,28.722039794921898,True,True
1983-02-06,25.131158447265648,False,False
1983-02-07,28.989801025390648,True,False
1983-02-08,28.229272460937523,False,False
1983-02-09,27.102990722656273,False,False
1983-02-10,28.342370605468773,True,False
1983-02-11,25.097039794921898,False,False
1983-02-12,27.703179931640648,False,False
1983-02-13,27.265527343750023,False,False
1983-02-14,21.724298095703148,False,False
1983-02-15,23.449029541015648,False,False
1983-02-16,25.669000244140648,False,False
1983-02-17,29.218591308593773,True,True
1983-02-18,30.475488281250023,True,True
1983-02-19,30.299523925781273,True,True
1983-02-20,28.826226806640648,True,True
1983-02-21,29.093347167968773,True,True
1983-02-22,31.882043457031273,True,True
1983-02-23,30.219262695312523,True,True
1983-02-24,29.697076416015648,True,True
1983-02-25,32.89235839843752,True,True
1983-02-26,31.900170898437523,True,True
1983-02-27,33.24041137695315,True,True
1983-02-28,24.809167480468773,False,False
1983-03-01,25.596795654296898,False,False
1983-03-02,26.677728271484398,False,False
1983-03-03,27.053186035156273,False,False
1983-03-04,26.763604736328148,False,False
1983-03-05,28.589776611328148,True,True
1983-03-06,30.964807128906273,True,True
1983-03-07,27.805017089843773,False,False
1983-03-08,24.136682128906273,False,False
1983-03-09,26.450860595703148,False,False
1983-03-10,20.669488525390648,False,False
1983-03-11,24.545983886718773,False,False
1983-03-12,27.283929443359398,False,False
1983-03-13,28.362237548828148,True,True
1983-03-14,28.644433593750023,True,True
1983-03-15,27.630181884765648,False,False
1983-03-16,28.080804443359398,False,False
1983-03-17,25.934411621093773,False,False
1983-03-18,26.387780761718773,False,False
1983-03-19,23.483239746093773,False,False
1983-03-20,21.841088867187523,False,False
1983-03-21,20.225335693359398,False,False
1983-03-22,22.365899658203148,False,False
1983-03-23,24.128533935546898,False,False
1983-03-24,27.671075439453148,False,False
1983-03-25,25.304010009765648,False,False
1983-03-26,26.974542236328148,False,False
1983-03-27,27.345910644531273,False,False
1983-03-28,27.917626953125023,False,False
1983-03-29,28.031793212890648,False,False
1983-03-30,24.363549804687523,False,False
1983-03-31,24.762475585937523,False,False
1983-04-01,26.347741699218773,False,False
1983-04-02,27.719567871093773,False,False
1983-04-03,25.613977050781273,False,False
1983-04-04,29.409509277343773,True,False
1983-04-05,26.853356933593773,False,False
1983-04-06,25.269616699218773,False,False
1983-04-07,21.460107421875023,False,False
1983-04-08,20.774346923828148,False,False
1983-04-09,21.907464599609398,False,False
1983-04-10,20.651177978515648,False,False
1983-04-11,22.502191162109398,False,False
1983-04-12,22.592584228515648,False,False
1983-04-13,23.606866455078148,False,False
1983-04-14,25.693902587890648,False,False
1983-04-15,25.411218261718773,False,False
1983-04-16,26.705010986328148,False,False
1983-04-17,25.717187500000023,False,False
1983-04-18,19.519219970703148,False,False
1983-04-19,22.409753417968773,False,False
1983-04-20,22.231011962890648,False,False
1983-04-21,23.433892822265648,False,False
1983-04-22,26.753533935546898,False,False
1983-04-23,23.591241455078148,False,False
1983-04-24,22.125695800781273,False,False
1983-04-25,20.379846191406273,False,False
1983-04-26,21.125482177734398,False,False
1983-04-27,21.702172851562523,False,False
1983-04-28,23.045190429687523,False,False
1983-04-29,25.193109130859398,False,False
1983-04-30,26.586694335937523,False,False
1983-05-01,26.823510742187523,False,False
1983-05-02,25.277062988281273,False,False
1983-05-03,24.401361083984398,False,False
1983-05-04,23.978143310546898,False,False
1983-05-05,22.013757324218773,False,False
1983-05-06,24.999139404296898,False,False
1983-05-07,24.443353271484398,False,False
1983-05-08,21.408959960937523,False,False
1983-05-09,21.277856445312523,False,False
1983-05-10,22.243920898437523,False,False
1983-05-11,20.981805419921898,False,False
1983-05-12,18.239709472656273,False,False
1983-05-13,18.565972900390648,False,False
1983-05-14,16.232873535156273,False,False
1983-05-15,16.484185791015648,False,False
1983-05-16,14.838800048828148,False,False
1983-05-17,18.420068359375023,False,False
1983-05-18,21.631250000000023,False,False
1983-05-19,23.772485351562523,False,False
1983-05-20,20.436639404296898,False,False
1983-05-21,23.365350341796898,False,False
1983-05-22,14.409051513671898,False,False
1983-05-23,12.453240966796898,False,False
1983-05-24,17.415856933593773,False,False
1983-05-25,19.014123535156273,False,False
1983-05-26,19.918572998046898,False,False
1983-05-27,17.192956542968773,False,False
1983-05-28,17.444879150390648,False,False
1983-05-29,17.682824707031273,False,False
1983-05-30,16.464898681640648,False,False
1983-05-31,18.499719238281273,False,False
1983-06-01,19.867150878906273,False,False
1983-06-02,21.650537109375023,False,False
1983-06-03,21.572808837890648,False,False
1983-06-04,19.963433837890648,False,False
1983-06-05,18.987603759765648,False,False
1983-06-06,19.457116699218773,False,False
1983-06-07,19.766900634765648,False,False
1983-06-08,18.031671142578148,False,False
1983-06-09,19.630120849609398,False,False
1983-06-10,20.404412841796898,False,False
1983-06-11,16.912133789062523,False,False
1983-06-12,14.777703857421898,False,False
1983-06-13,11.844903564453148,False,False
1983-06-14,15.393975830078148,False,False
1983-06-15,19.266839599609398,False,False
1983-06-16,21.779077148437523,False,False
1983-06-17,19.516931152343773,False,False
1983-06-18,14.333520507812523,False,False
1983-06-19,15.521783447265648,False,False
1983-06-20,17.091729736328148,False,False
1983-06-21,17.932794189453148,False,False
1983-06-22,17.511224365234398,False,False
1983-06-23,19.777642822265648,False,False
1983-06-24,20.091241455078148,False,False
1983-06-25,14.496606445312523,False,False
1983-06-26,14.591638183593773,False,False
1983-06-27,17.260705566406273,False,False
1983-06-28,18.700494384765648,False,False
1983-06-29,17.706414794921898,False,False
1983-06-30,18.016625976562523,False,False
1983-07-01,18.385217285156273,False,False
1983-07-02,16.517694091796898,False,False
1983-07-03,16.973291015625023,False,False
1983-07-04,17.477105712890648,False,False
1983-07-05,17.903253173828148,False,False
1983-07-06,13.422418212890648,False,False
1983-07-07,15.406976318359398,False,False
1983-07-08,18.700158691406273,False,False
1983-07-09,18.997766113281273,False,False
1983-07-10,19.340692138671898,False,False
1983-07-11,21.237451171875023,False,False
1983-07-12,21.319635009765648,False,False
1983-07-13,22.218225097656273,False,False
1983-07-14,23.227685546875023,False,False
1983-07-15,21.419641113281273,False,False
1983-07-16,21.599450683593773,False,False
1983-07-17,18.657067871093773,False,False
1983-07-18,15.629663085937523,False,False
1983-07-19,16.579736328125023,False,False
1983-07-20,18.507073974609398,False,False
1983-07-21,21.033044433593773,False,False
1983-07-22,22.969964599609398,False,False
1983-07-23,22.481591796875023,False,False
1983-07-24,18.531152343750023,False,False
1983-07-25,12.947534179687523,False,False
1983-07-26,12.945703125000023,False,False
1983-07-27,13.206140136718773,False,False
1983-07-28,17.879022216796898,False,False
1983-07-29,17.398309326171898,False,False
1983-07-30,17.861993408203148,False,False
1983-07-31,19.563836669921898,False,False
1983-08-01,20.242456054687523,False,False
1983-08-02,20.844873046875023,False,False
1983-08-03,21.918939208984398,False,False
1983-08-04,21.697961425781273,False,False
1983-08-05,21.216699218750023,False,False
1983-08-06,20.731225585937523,False,False
1983-08-07,16.700891113281273,False,False
1983-08-08,11.352075195312523,False,False
1983-08-09,12.870690917968773,False,False
1983-08-10,15.117150878906273,False,False
1983-08-11,17.727960205078148,False,False
1983-08-12,20.264306640625023,False,False
1983-08-13,21.902154541015648,False,False
1983-08-14,22.860101318359398,False,False
1983-08-15,23.005822753906273,False,False
1983-08-16,19.733789062500023,False,False
1983-08-17,20.014794921875023,False,False
1983-08-18,19.057000732421898,False,False
1983-08-19,16.153070068359398,False,False
1983-08-20,20.106195068359398,False,False
1983-08-21,22.242425537109398,False,False
1983-08-22,19.446893310546898,False,False
1983-08-23,15.892144775390648,False,False
1983-08-24,16.555566406250023,False,False
1983-08-25,16.431298828125023,False,False
1983-08-26,19.135766601562523,False,False
1983-08-27,21.071282958984398,False,False
1983-08-28,24.019555664062523,False,False
1983-08-29,23.483728027343773,False,False
1983-08-30,21.026147460937523,False,False
1983-08-31,21.533288574218773,False,False
1983-09-01,25.933374023437523,False,False
1983-09-02,24.046899414062523,False,False
1983-09-03,23.335656738281273,False,False
1983-09-04,25.802117919921898,False,False
1983-09-05,22.688684082031273,False,False
1983-09-06,24.300775146484398,False,False
1983-09-07,26.339898681640648,False,False
1983-09-08,27.876794433593773,False,False
1983-09-09,24.156976318359398,False,False
1983-09-10,21.652612304687523,False,False
1983-09-11,22.699365234375023,False,False
1983-09-12,26.150903320312523,False,False
1983-09-13,27.263696289062523,False,False
1983-09-14,26.827691650390648,False,False
1983-09-15,24.161004638671898,False,False
1983-09-16,26.928857421875023,False,False
1983-09-17,26.497705078125023,False,False
1983-09-18,25.656701660156273,False,False
1983-09-19,26.181878662109398,False,False
1983-09-20,25.990808105468773,False,False
1983-09-21,26.412622070312523,False,False
1983-09-22,25.899255371093773,False,False
1983-09-23,17.146173095703148,False,False
1983-09-24,18.816766357421898,False,False
1983-09-25,23.727136230468773,False,False
1983-09-26,26.203332519531273,False,False
1983-09-27,28.744531250000023,True,True
1983-09-28,30.785028076171898,True,True
1983-09-29,31.540826416015648,True,True
1983-09-30,29.331994628906273,True,True
1983-10-01,30.525842285156273,True,True
1983-10-02,30.755639648437523,True,True
1983-10-03,26.203393554687523,False,False
1983-10-04,24.925927734375023,False,False
1983-10-05,22.047570800781273,False,False
1983-10-06,24.374169921875023,False,False
1983-10-07,13.607629394531273,False,False
1983-10-08,15.136132812500023,False,False
1983-10-09,18.395318603515648,False,False
1983-10-10,23.354272460937523,False,False
1983-10-11,25.698846435546898,False,False
1983-10-12,24.050500488281273,False,False
1983-10-13,24.209558105468773,False,False
1983-10-14,23.793511962890648,False,False
1983-10-15,25.666680908203148,False,False
1983-10-16,24.179925537109398,False,False
1983-10-17,23.654809570312523,False,False
1983-10-18,25.931634521484398,False,False
1983-10-19,23.246881103515648,False,False
1983-10-20,22.915185546875023,False,False
1983-10-21,25.236199951171898,False,False
1983-10-22,19.259454345703148,False,False
1983-10-23,24.733483886718773,False,False
1983-10-24,26.928765869140648,False,False
1983-10-25,18.389733886718773,False,False
1983-10-26,20.445214843750023,False,False
1983-10-27,23.594201660156273,False,False
1983-10-28,24.291345214843773,False,False
1983-10-29,28.080957031250023,False,False
1983-10-30,29.753747558593773,True,True
1983-10-31,28.824090576171898,True,True
1983-11-01,25.007104492187523,False,False
1983-11-02,25.543939208984398,False,False
1983-11-03,22.917779541015648,False,False
1983-11-04,26.621270751953148,False,False
1983-11-05,27.823632812500023,False,False
1983-11-06,28.786584472656273,True,False
1983-11-07,23.201715087890648,False,False
1983-11-08,26.994317626953148,False,False
1983-11-09,27.642236328125023,False,False
1983-11-10,28.543176269531273,True,True
1983-11-11,28.527825927734398,True,True
1983-11-12,25.788964843750023,False,False
1983-11-13,24.034661865234398,False,False
1983-11-14,25.033380126953148,False,False
1983-11-15,25.927392578125023,False,False
1983-11-16,23.537591552734398,False,False
1983-11-17,26.437585449218773,False,False
1983-11-18,26.509149169921898,False,False
1983-11-19,26.193566894531273,False,False
1983-11-20,18.662011718750023,False,False
1983-11-21,25.543328857421898,False,False
1983-11-22,28.196740722656273,False,False
1983-11-23,28.493096923828148,True,False
1983-11-24,28.249108886718773,False,False
1983-11-25,28.313073730468773,True,False
1983-11-26,27.247003173828148,False,False
1983-11-27,26.744714355468773,False,False
1983-11-28,23.730798339843773,False,False
1983-11-29,24.224084472656273,False,False
1983-11-30,25.602227783203148,False,False
1983-12-01,25.698785400390648,False,False
1983-12-02,27.166589355468773,False,False
1983-12-03,24.783288574218773,False,False
1983-12-04,22.921838378906273,False,False
1983-12-05,22.333154296875023,False,False
1983-12-06,17.542687988281273,False,False
1983-12-07,24.870446777343773,False,False
1983-12-08,26.782434082031273,False,False
1983-12-09,27.767663574218773,False,False
1983-12-10,25.595880126953148,False,False
1983-12-11,26.342462158203148,False,False
1983-12-12,26.882470703125023,False,False
1983-12-13,25.077783203125023,False,False
1983-12-14,26.344049072265648,False,False
1983-12-15,27.455346679687523,False,False
1983-12-16,29.669824218750023,True,True
1983-12-17,28.291070556640648,True,True
1983-12-18,23.023400878906273,False,False
1983-12-19,22.010308837890648,False,False
1983-12-20,23.434594726562523,False,False
1983-12-21,24.732537841796898,False,False
1983-12-22,24.034753417968773,False,False
1983-12-23,25.521752929687523,False,False
1983-12-24,25.530755615234398,False,False
1983-12-25,26.526330566406273,False,False
1983-12-26,21.662469482421898,False,False
1983-12-27,23.854669189453148,False,False
1983-12-28,23.973870849609398,False,False
1983-12-29,25.249658203125023,False,False
1983-12-30,25.099206542968773,False,False
1984-01-01,24.130761718750023,False,False
1984-01-02,24.856530761718773,False,False
1984-01-03,23.770379638671898,False,False
1984-01-04,26.523370361328148,False,False
1984-01-05,28.956018066406273,True,False
1984-01-06,27.476281738281273,False,False
1984-01-07,27.061059570312523,False,False
1984-01-08,25.114770507812523,False,False
1984-01-09,24.715112304687523,False,False
1984-01-10,26.145074462890648,False,False
1984-01-11,30.360009765625023,True,True
1984-01-12,30.676080322265648,True,True
1984-01-13,24.796838378906273,False,False
