date,temperature,month
2017-04-04,27.735772705078148,4
2017-04-05,28.705316162109398,4
2017-04-06,27.010156250000023,4
2017-04-07,20.789361572265648,4
2017-04-08,24.012841796875023,4
2017-04-09,25.248956298828148,4
2017-04-10,24.842919921875023,4
2017-04-11,23.188256835937523,4
2017-04-12,22.535974121093773,4
2017-04-13,19.089837646484398,4
2017-04-14,21.639794921875023,4
2017-04-15,23.628045654296898,4
2017-04-16,22.079248046875023,4
2017-04-17,23.393487548828148,4
2017-04-18,23.953942871093773,4
2017-04-19,24.275750732421898,4
2017-04-20,23.550531005859398,4
2017-04-21,23.316705322265648,4
2017-04-22,22.971429443359398,4
2017-04-23,19.841088867187523,4
2017-04-24,20.383416748046898,4
2017-04-25,18.177087402343773,4
2017-04-26,19.206475830078148,4
2017-04-27,20.666009521484398,4
2017-04-28,23.052941894531273,4
2017-04-29,21.417321777343773,4
2017-04-30,22.504022216796898,4
2017-05-01,21.876275634765648,5
2017-05-02,21.651696777343773,5
2017-05-03,23.095574951171898,5
2017-05-04,23.241265869140648,5
2017-05-05,23.038201904296898,5
2017-05-06,23.162255859375023,5
2017-05-07,24.401330566406273,5
2017-05-08,21.296105957031273,5
2017-05-09,21.809747314453148,5
2017-05-10,22.662622070312523,5
2017-05-11,22.344934082031273,5
2017-05-12,21.143945312500023,5
2017-05-13,9.747308349609398,5
2017-05-14,14.257073974609398,5
2017-05-15,19.621850585937523,5
2017-05-16,21.127343750000023,5
2017-05-17,20.676263427734398,5
2017-05-18,21.616906738281273,5
2017-05-19,22.040612792968773,5
2017-05-20,23.346948242187523,5
2017-05-21,23.890954589843773,5
2017-05-22,23.141107177734398,5
2017-05-23,23.525842285156273,5
2017-05-24,22.973413085937523,5
2017-05-25,21.672509765625023,5
2017-05-26,23.246209716796898,5
2017-05-27,24.638146972656273,5
2017-05-28,19.398431396484398,5
2017-05-29,17.331079101562523,5
2017-05-30,17.070733642578148,5
2017-05-31,19.065332031250023,5
2017-06-01,22.295831298828148,6
2017-06-02,21.668298339843773,6
2017-06-03,21.413964843750023,6
2017-06-04,21.750177001953148,6
2017-06-05,22.062615966796898,6
2017-06-06,19.647119140625023,6
2017-06-07,19.532678222656273,6
2017-06-08,15.964318847656273,6
2017-06-09,19.183343505859398,6
2017-06-10,16.599877929687523,6
2017-06-11,19.083947753906273,6
2017-06-12,20.995446777343773,6
2017-06-13,24.334771728515648,6
2017-06-14,23.747247314453148,6
2017-06-15,22.900476074218773,6
2017-06-16,20.591210937500023,6
2017-06-17,19.408319091796898,6
2017-06-18,18.878961181640648,6
2017-06-19,17.964013671875023,6
2017-06-20,20.805535888671898,6
2017-06-21,20.100976562500023,6
2017-06-22,22.292993164062523,6
2017-06-23,20.940209960937523,6
2017-06-24,16.595635986328148,6
2017-06-25,19.514215087890648,6
2017-06-26,17.936853027343773,6
2017-06-27,17.232476806640648,6
2017-06-28,19.277551269531273,6
2017-06-29,20.457666015625023,6
2017-06-30,18.367059326171898,6
2017-07-01,19.425683593750023,7
2017-07-02,19.492669677734398,7
2017-07-03,19.850671386718773,7
2017-07-04,18.782830810546898,7
2017-07-05,20.377252197265648,7
2017-07-06,21.551660156250023,7
2017-07-07,17.287713623046898,7
2017-07-08,14.384393310546898,7
2017-07-09,19.454217529296898,7
2017-07-10,23.436669921875023,7
2017-07-11,22.782281494140648,7
2017-07-12,22.594934082031273,7
2017-07-13,22.649530029296898,7
2017-07-14,21.205102539062523,7
2017-07-15,20.877038574218773,7
2017-07-16,21.639398193359398,7
2017-07-17,16.900384521484398,7
2017-07-18,18.054895019531273,7
2017-07-19,20.669122314453148,7
2017-07-20,21.362603759765648,7
2017-07-21,21.464501953125023,7
2017-07-22,21.186090087890648,7
2017-07-23,22.466119384765648,7
2017-07-24,19.644616699218773,7
2017-07-25,19.919610595703148,7
2017-07-26,22.106988525390648,7
2017-07-27,19.524499511718773,7
2017-07-28,20.609887695312523,7
2017-07-29,20.053765869140648,7
2017-07-30,21.512200927734398,7
2017-07-31,18.625787353515648,7
2017-08-01,17.239923095703148,8
2017-08-02,21.010552978515648,8
2017-08-03,22.349267578125023,8
2017-08-04,19.544458007812523,8
2017-08-05,20.820764160156273,8
2017-08-06,22.146905517578148,8
2017-08-07,20.953912353515648,8
2017-08-08,20.855767822265648,8
2017-08-09,20.883294677734398,8
2017-08-10,21.630181884765648,8
2017-08-11,23.387261962890648,8
2017-08-12,24.251367187500023,8
2017-08-13,23.023248291015648,8
2017-08-14,23.065576171875023,8
2017-08-15,23.632135009765648,8
2017-08-16,23.351342773437523,8
2017-08-17,12.876824951171898,8
2017-08-18,15.599084472656273,8
2017-08-19,16.632989501953148,8
2017-08-20,16.382989501953148,8
2017-08-21,20.275445556640648,8
2017-08-22,24.205773925781273,8
2017-08-23,19.566339111328148,8
2017-08-24,22.517602539062523,8
2017-08-25,22.569818115234398,8
2017-08-26,18.782861328125023,8
2017-08-27,20.985375976562523,8
2017-08-28,22.243066406250023,8
2017-08-29,22.004632568359398,8
2017-08-30,25.943048095703148,8
2017-08-31,24.626885986328148,8
2017-09-01,25.024316406250023,9
2017-09-02,22.292260742187523,9
2017-09-03,23.926721191406273,9
2017-09-04,22.167291259765648,9
2017-09-05,21.840112304687523,9
2017-09-06,26.768518066406273,9
2017-09-07,28.320947265625023,9
2017-09-08,29.485070800781273,9
2017-09-09,29.931146240234398,9
2017-09-10,29.402581787109398,9
2017-09-11,31.335534667968773,9
2017-09-12,30.491479492187523,9
2017-09-13,28.633111572265648,9
2017-09-14,30.512750244140648,9
2017-09-15,27.781762695312523,9
2017-09-16,28.797204589843773,9
2017-09-17,24.735253906250023,9
2017-09-18,23.065026855468773,9
2017-09-19,24.312860107421898,9
2017-09-20,27.286950683593773,9
2017-09-21,26.094415283203148,9
2017-09-22,28.727319335937523,9
2017-09-23,30.837701416015648,9
2017-09-24,22.631036376953148,9
2017-09-25,25.369226074218773,9
2017-09-26,25.402551269531273,9
2017-09-27,25.150933837890648,9
2017-09-28,22.333612060546898,9
2017-09-29,19.941552734375023,9
2017-09-30,26.031213378906273,9
2017-10-01,25.076867675781273,10
2017-10-02,24.740960693359398,10
2017-10-03,25.345941162109398,10
2017-10-04,27.190942382812523,10
2017-10-05,19.294732666015648,10
2017-10-06,20.814538574218773,10
2017-10-07,20.556878662109398,10
2017-10-08,24.026544189453148,10
2017-10-09,21.281213378906273,10
2017-10-10,17.876153564453148,10
2017-10-11,22.905725097656273,10
2017-10-12,26.190637207031273,10
2017-10-13,24.477624511718773,10
2017-10-14,23.597314453125023,10
2017-10-15,28.936547851562523,10
2017-10-16,29.849664306640648,10
2017-10-17,23.796868896484398,10
2017-10-18,26.301354980468773,10
2017-10-19,28.823052978515648,10
2017-10-20,29.220239257812523,10
2017-10-21,25.594323730468773,10
2017-10-22,22.113000488281273,10
2017-10-23,26.390069580078148,10
2017-10-24,27.941766357421898,10
2017-10-25,30.801293945312523,10
2017-10-26,27.832910156250023,10
2017-10-27,28.856195068359398,10
2017-10-28,15.072625732421898,10
2017-10-29,18.544915771484398,10
2017-10-30,25.695947265625023,10
2017-10-31,27.792169189453148,10
2017-11-01,28.207635498046898,11
2017-11-02,28.988366699218773,11
2017-11-03,29.765191650390648,11
2017-11-04,31.791040039062523,11
2017-11-05,28.950158691406273,11
2017-11-06,31.862878417968773,11
2017-11-07,33.1027770996094,11
2017-11-08,31.512902832031273,11
2017-11-09,25.913873291015648,11
2017-11-10,27.940118408203148,11
2017-11-11,29.729150390625023,11
2017-11-12,28.190423583984398,11
2017-11-13,28.932092285156273,11
2017-11-14,29.292352294921898,11
2017-11-15,26.707818603515648,11
2017-11-16,18.353265380859398,11
2017-11-17,22.453057861328148,11
2017-11-18,26.138818359375023,11
2017-11-19,28.416040039062523,11
2017-11-20,29.932550048828148,11
2017-11-21,31.216821289062523,11
2017-11-22,30.269311523437523,11
2017-11-23,27.840661621093773,11
2017-11-24,25.955560302734398,11
2017-11-25,16.928369140625023,11
2017-11-26,24.303155517578148,11
2017-11-27,23.325433349609398,11
2017-11-28,24.185693359375023,11
2017-11-29,26.879571533203148,11
2017-11-30,26.964501953125023,11
2017-12-01,26.472161865234398,12
2017-12-02,24.309075927734398,12
2017-12-03,29.963494873046898,12
2017-12-04,28.977136230468773,12
2017-12-05,17.923059082031273,12
2017-12-06,20.591882324218773,12
2017-12-07,19.834039306640648,12
2017-12-08,22.795953369140648,12
2017-12-09,26.433984375000023,12
2017-12-10,27.065209960937523,12
2017-12-11,23.639886474609398,12
2017-12-12,28.731530761718773,12
2017-12-13,26.235925292968773,12
2017-12-14,28.327111816406273,12
2017-12-15,23.794152832031273,12
2017-12-16,26.671411132812523,12
2017-12-17,30.371026611328148,12
2017-12-18,29.803582763671898,12
2017-12-19,26.343713378906273,12
2017-12-20,26.716210937500023,12
2017-12-21,27.497155761718773,12
2017-12-22,26.624871826171898,12
2017-12-23,30.586663818359398,12
2017-12-24,28.946008300781273,12
2017-12-25,32.0900817871094,12
2017-12-26,25.525079345703148,12
2017-12-27,23.050744628906273,12
2017-12-28,30.219964599609398,12
2017-12-29,29.798822021484398,12
2017-12-30,25.600640869140648,12
2018-01-01,32.1701599121094,1
2018-01-02,28.985406494140648,1
2018-01-03,25.819085693359398,1
2018-01-04,27.684808349609398,1
2018-01-05,31.487481689453148,1
2018-01-06,34.22060546875002,1
2018-01-07,34.80263671875002,1
2018-01-08,34.5804382324219,1
2018-01-09,28.978479003906273,1
2018-01-10,23.120050048828148,1
2018-01-11,25.011224365234398,1
2018-01-12,28.828668212890648,1
2018-01-13,31.017236328125023,1
2018-01-14,30.924462890625023,1
2018-01-15,32.71822509765627,1
2018-01-16,27.951013183593773,1
2018-01-17,30.487695312500023,1
2018-01-18,29.534295654296898,1
2018-01-19,30.254815673828148,1
2018-01-20,30.616082763671898,1
2018-01-21,30.455682373046898,1
2018-01-22,28.299645996093773,1
2018-01-23,26.665368652343773,1
2018-01-24,24.563439941406273,1
2018-01-25,28.827233886718773,1
2018-01-26,26.682031250000023,1
2018-01-27,26.184991455078148,1
2018-01-28,27.923120117187523,1
2018-01-29,23.056420898437523,1
2018-01-30,24.551812744140648,1
2018-01-31,26.509240722656273,1
2018-02-01,27.822442626953148,2
2018-02-02,29.967980957031273,2
2018-02-03,28.906060791015648,2
2018-02-04,27.929284667968773,2
2018-02-05,27.499993896484398,2
2018-02-06,29.355645751953148,2
2018-02-07,27.705529785156273,2
2018-02-08,23.033013916015648,2
2018-02-09,25.918359375000023,2
2018-02-10,26.805688476562523,2
2018-02-11,26.047418212890648,2
2018-02-12,27.095666503906273,2
2018-02-13,27.295526123046898,2
2018-02-14,25.717614746093773,2
2018-02-15,20.832086181640648,2
2018-02-16,27.741082763671898,2
2018-02-17,29.059533691406273,2
2018-02-18,26.543695068359398,2
2018-02-19,24.894860839843773,2
2018-02-20,27.611230468750023,2
2018-02-21,24.673089599609398,2
2018-02-22,20.883020019531273,2
2018-02-23,20.080255126953148,2
2018-02-24,24.404046630859398,2
2018-02-25,25.490594482421898,2
2018-02-26,21.614129638671898,2
2018-02-27,22.690698242187523,2
2018-02-28,24.912805175781273,2
2018-03-01,28.691125488281273,3
2018-03-02,27.365197753906273,3
2018-03-03,27.463128662109398,3
2018-03-04,28.558587646484398,3
2018-03-05,28.051385498046898,3
2018-03-06,29.198907470703148,3
2018-03-07,26.669549560546898,3
2018-03-08,21.725793457031273,3
2018-03-09,28.249169921875023,3
2018-03-10,25.623284912109398,3
2018-03-11,25.238641357421898,3
2018-03-12,27.975518798828148,3
2018-03-13,25.894067382812523,3
2018-03-14,28.756738281250023,3
2018-03-15,29.308312988281273,3
2018-03-16,29.994927978515648,3
2018-03-17,19.957177734375023,3
2018-03-18,22.079980468750023,3
2018-03-19,24.964227294921898,3
2018-03-20,25.460198974609398,3
2018-03-21,24.748254394531273,3
2018-03-22,16.372216796875023,3
2018-03-23,17.923944091796898,3
2018-03-24,24.372155761718773,3
2018-03-25,24.527215576171898,3
2018-03-26,26.160455322265648,3
2018-03-27,24.374261474609398,3
2018-03-28,26.344445800781273,3
2018-03-29,25.188104248046898,3
2018-03-30,24.543817138671898,3
2018-03-31,25.542901611328148,3
2018-04-01,22.515405273437523,4
2018-04-02,23.167321777343773,4
2018-04-03,23.761529541015648,4
2018-04-04,23.307550048828148,4
2018-04-05,19.493951416015648,4
2018-04-06,26.081903076171898,4
2018-04-07,26.407800292968773,4
2018-04-08,26.441613769531273,4
2018-04-09,21.846765136718773,4
2018-04-10,23.432946777343773,4
2018-04-11,21.994897460937523,4
2018-04-12,16.661859130859398,4
2018-04-13,19.324060058593773,4
2018-04-14,24.130822753906273,4
2018-04-15,23.442712402343773,4
2018-04-16,20.907037353515648,4
2018-04-17,19.698602294921898,4
2018-04-18,21.092309570312523,4
2018-04-19,23.456048583984398,4
2018-04-20,22.091088867187523,4
2018-04-21,22.315362548828148,4
2018-04-22,24.857446289062523,4
2018-04-23,25.588647460937523,4
2018-04-24,27.230859375000023,4
2018-04-25,26.319024658203148,4
2018-04-26,24.504113769531273,4
2018-04-27,26.106805419921898,4
2018-04-28,23.735162353515648,4
2018-04-29,23.802301025390648,4
2018-04-30,23.587915039062523,4
2018-05-01,21.487542724609398,5
2018-05-02,22.172723388671898,5
2018-05-03,21.827233886718773,5
2018-05-04,23.147576904296898,5
2018-05-05,23.408715820312523,5
2018-05-06,24.340234375000023,5
2018-05-07,23.959436035156273,5
2018-05-08,22.846582031250023,5
2018-05-09,24.703424072265648,5
2018-05-10,24.779779052734398,5
2018-05-11,22.760583496093773,5
2018-05-12,21.517449951171898,5
2018-05-13,21.592706298828148,5
2018-05-14,12.857171630859398,5
2018-05-15,17.424340820312523,5
2018-05-16,15.294152832031273,5
2018-05-17,20.127526855468773,5
2018-05-18,19.016534423828148,5
2018-05-19,17.905450439453148,5
2018-05-20,19.325128173828148,5
2018-05-21,21.226953125000023,5
2018-05-22,24.122583007812523,5
2018-05-23,24.270318603515648,5
2018-05-24,23.887536621093773,5
2018-05-25,24.022424316406273,5
2018-05-26,23.828515625000023,5
2018-05-27,22.742974853515648,5
2018-05-28,22.261163330078148,5
2018-05-29,18.832238769531273,5
2018-05-30,20.359857177734398,5
2018-05-31,15.989801025390648,5
2018-06-01,20.236199951171898,6
2018-06-02,22.021966552734398,6
2018-06-03,22.753381347656273,6
2018-06-04,18.265252685546898,6
2018-06-05,17.544335937500023,6
2018-06-06,19.310388183593773,6
2018-06-07,20.953759765625023,6
2018-06-08,21.261193847656273,6
2018-06-09,21.196801757812523,6
2018-06-10,21.410729980468773,6
2018-06-11,19.448754882812523,6
2018-06-12,17.241265869140648,6
2018-06-13,16.529260253906273,6
2018-06-14,16.688165283203148,6
2018-06-15,22.133325195312523,6
2018-06-16,18.907708740234398,6
2018-06-17,20.027764892578148,6
2018-06-18,23.029077148437523,6
2018-06-19,24.003930664062523,6
2018-06-20,23.828302001953148,6
2018-06-21,20.638726806640648,6
2018-06-22,22.633996582031273,6
2018-06-23,20.131677246093773,6
2018-06-24,21.583398437500023,6
2018-06-25,20.352502441406273,6
2018-06-26,16.961572265625023,6
2018-06-27,18.427758789062523,6
2018-06-28,20.618707275390648,6
2018-06-29,19.174340820312523,6
2018-06-30,22.110162353515648,6
2018-07-01,22.057458496093773,7
2018-07-02,18.267724609375023,7
2018-07-03,15.342614746093773,7
2018-07-04,16.532220458984398,7
2018-07-05,16.256097412109398,7
2018-07-06,14.327050781250023,7
2018-07-07,16.356622314453148,7
2018-07-08,15.754998779296898,7
2018-07-09,16.429772949218773,7
2018-07-10,17.431665039062523,7
2018-07-11,19.900872802734398,7
2018-07-12,19.208062744140648,7
2018-07-13,18.948327636718773,7
2018-07-14,14.526544189453148,7
2018-07-15,15.514337158203148,7
2018-07-16,14.718011474609398,7
2018-07-17,14.638269042968773,7
2018-07-18,15.797723388671898,7
2018-07-19,16.081842041015648,7
2018-07-20,16.271264648437523,7
2018-07-21,17.412225341796898,7
2018-07-22,18.798425292968773,7
2018-07-23,18.704522705078148,7
2018-07-24,19.679315185546898,7
2018-07-25,21.645440673828148,7
2018-07-26,22.261132812500023,7
2018-07-27,20.384637451171898,7
2018-07-28,22.609765625000023,7
2018-07-29,21.310662841796898,7
2018-07-30,23.440057373046898,7
2018-07-31,22.697351074218773,7
2018-08-01,23.485589599609398,8
2018-08-02,25.124780273437523,8
2018-08-03,21.924279785156273,8
2018-08-04,22.067132568359398,8
2018-08-05,23.575646972656273,8
2018-08-06,23.609613037109398,8
2018-08-07,26.110314941406273,8
2018-08-08,23.439172363281273,8
2018-08-09,18.438592529296898,8
2018-08-10,19.469781494140648,8
2018-08-11,18.448236083984398,8
2018-08-12,22.167382812500023,8
2018-08-13,26.103051757812523,8
2018-08-14,25.392633056640648,8
2018-08-15,25.644036865234398,8
2018-08-16,26.900689697265648,8
2018-08-17,26.225732421875023,8
2018-08-18,18.510491943359398,8
2018-08-19,20.789880371093773,8
2018-08-20,25.701745605468773,8
2018-08-21,27.542352294921898,8
2018-08-22,24.907281494140648,8
2018-08-23,24.982263183593773,8
2018-08-24,23.546838378906273,8
2018-08-25,23.012536621093773,8
2018-08-26,26.243981933593773,8
2018-08-27,20.049401855468773,8
2018-08-28,21.077539062500023,8
2018-08-29,21.944482421875023,8
2018-08-30,22.572900390625023,8
2018-08-31,24.438623046875023,8
2018-09-01,26.038415527343773,9
2018-09-02,26.438256835937523,9
2018-09-03,21.234796142578148,9
2018-09-04,27.016137695312523,9
2018-09-05,28.755731201171898,9
2018-09-06,28.946374511718773,9
2018-09-07,23.095727539062523,9
2018-09-08,21.528771972656273,9
2018-09-09,15.920007324218773,9
2018-09-10,20.738885498046898,9
2018-09-11,23.370996093750023,9
2018-09-12,26.707116699218773,9
2018-09-13,27.577325439453148,9
2018-09-14,28.171899414062523,9
2018-09-15,31.170251464843773,9
2018-09-16,30.557122802734398,9
2018-09-17,30.596612548828148,9
2018-09-18,32.39495239257815,9
2018-09-19,32.93410644531252,9
2018-09-20,28.744714355468773,9
2018-09-21,23.728204345703148,9
2018-09-22,28.078729248046898,9
2018-09-23,26.557244873046898,9
2018-09-24,28.774316406250023,9
2018-09-25,28.272851562500023,9
2018-09-26,31.073419189453148,9
2018-09-27,31.152124023437523,9
2018-09-28,30.591577148437523,9
2018-09-29,29.385827636718773,9
2018-09-30,24.112329101562523,9
2018-10-01,27.109948730468773,10
2018-10-02,28.564721679687523,10
2018-10-03,26.583276367187523,10
2018-10-04,19.540429687500023,10
2018-10-05,22.848352050781273,10
2018-10-06,27.558374023437523,10
2018-10-07,28.178552246093773,10
2018-10-08,28.350610351562523,10
2018-10-09,28.642144775390648,10
2018-10-10,29.074822998046898,10
2018-10-11,30.609216308593773,10
2018-10-12,31.304345703125023,10
2018-10-13,20.253442382812523,10
2018-10-14,15.557153320312523,10
2018-10-15,26.524682617187523,10
2018-10-16,27.803948974609398,10
2018-10-17,26.857232666015648,10
2018-10-18,25.661035156250023,10
2018-10-19,28.128594970703148,10
2018-10-20,26.675775146484398,10
2018-10-21,21.999871826171898,10
2018-10-22,21.298608398437523,10
2018-10-23,21.571771240234398,10
2018-10-24,24.891687011718773,10
2018-10-25,28.314080810546898,10
2018-10-26,30.463067626953148,10
2018-10-27,30.962854003906273,10
2018-10-28,31.027246093750023,10
2018-10-29,31.834130859375023,10
2018-10-30,32.48427734375002,10
2018-10-31,27.559014892578148,10
2018-11-01,20.074121093750023,11
2018-11-02,24.079919433593773,11
2018-11-03,20.804162597656273,11
2018-11-04,25.073052978515648,11
2018-11-05,29.769128417968773,11
2018-11-06,24.554895019531273,11
2018-11-07,23.076013183593773,11
2018-11-08,22.093743896484398,11
2018-11-09,27.328179931640648,11
2018-11-10,27.947167968750023,11
2018-11-11,31.824182128906273,11
2018-11-12,31.160607910156273,11
2018-11-13,32.7641540527344,11
2018-11-14,33.46346435546877,11
2018-11-15,33.2757507324219,11
2018-11-16,33.65816650390627,11
2018-11-17,34.55709228515627,11
2018-11-18,33.74886474609377,11
2018-11-19,30.065637207031273,11
2018-11-20,24.395593261718773,11
2018-11-21,30.235131835937523,11
2018-11-22,29.315332031250023,11
2018-11-23,26.083795166015648,11
2018-11-24,28.886346435546898,11
2018-11-25,29.004357910156273,11
2018-11-26,26.578942871093773,11
2018-11-27,30.090783691406273,11
2018-11-28,31.495538330078148,11
2018-11-29,24.359460449218773,11
2018-11-30,26.963281250000023,11
2018-12-01,29.322595214843773,12
2018-12-02,31.698907470703148,12
2018-12-03,31.540612792968773,12
2018-12-04,33.96950683593752,12
2018-12-05,33.51726684570315,12
2018-12-06,31.183160400390648,12
2018-12-07,29.474389648437523,12
2018-12-08,28.368707275390648,12
2018-12-09,25.275415039062523,12
2018-12-10,23.854455566406273,12
2018-12-11,26.482690429687523,12
2018-12-12,30.375970458984398,12
2018-12-13,33.63494262695315,12
2018-12-14,31.420739746093773,12
2018-12-15,30.626641845703148,12
2018-12-16,32.08391723632815,12
2018-12-17,31.056634521484398,12
2018-12-18,30.844415283203148,12
2018-12-19,31.905633544921898,12
2018-12-20,32.02687988281252,12
2018-12-21,27.430871582031273,12
2018-12-22,29.763574218750023,12
2018-12-23,30.935632324218773,12
2018-12-24,32.2542663574219,12
2018-12-25,33.68410644531252,12
2018-12-26,34.62566528320315,12
2018-12-27,34.1297546386719,12
2018-12-28,29.025567626953148,12
2018-12-29,20.388513183593773,12
2018-12-30,23.004327392578148,12
2019-01-01,18.529168701171898,1
2019-01-02,26.027673339843773,1
2019-01-03,23.858605957031273,1
2019-01-04,24.072229003906273,1
2019-01-05,28.474969482421898,1
2019-01-06,27.011743164062523,1
2019-01-07,24.450799560546898,1
2019-01-08,26.670526123046898,1
2019-01-09,28.508264160156273,1
2019-01-10,27.229821777343773,1
2019-01-11,29.751214599609398,1
2019-01-12,30.510583496093773,1
2019-01-13,30.582666015625023,1
2019-01-14,29.806542968750023,1
2019-01-15,31.665582275390648,1
2019-01-16,29.600610351562523,1
2019-01-17,28.625390625000023,1
2019-01-18,30.227868652343773,1
2019-01-19,30.459985351562523,1
2019-01-20,24.840112304687523,1
2019-01-21,28.352502441406273,1
2019-01-22,31.500085449218773,1
2019-01-23,32.13570556640627,1
2019-01-24,31.006707763671898,1
2019-01-25,30.335839843750023,1
2019-01-26,29.051782226562523,1
2019-01-27,23.682183837890648,1
2019-01-28,23.120935058593773,1
2019-01-29,24.501916503906273,1
2019-01-30,27.500207519531273,1
2019-01-31,28.421929931640648,1
2019-02-01,23.299584960937523,2
2019-02-02,22.275903320312523,2
2019-02-03,25.047082519531273,2
2019-02-04,24.736840820312523,2
2019-02-05,25.442010498046898,2
2019-02-06,25.661767578125023,2
2019-02-07,27.999719238281273,2
2019-02-08,27.449487304687523,2
2019-02-09,29.855920410156273,2
2019-02-10,27.602014160156273,2
2019-02-11,26.315270996093773,2
2019-02-12,22.920190429687523,2
2019-02-13,22.954125976562523,2
2019-02-14,20.517572021484398,2
2019-02-15,22.193322753906273,2
2019-02-16,24.993493652343773,2
2019-02-17,26.501641845703148,2
2019-02-18,26.502587890625023,2
2019-02-19,26.605401611328148,2
2019-02-20,28.339318847656273,2
2019-02-21,30.350335693359398,2
2019-02-22,27.591973876953148,2
2019-02-23,27.422601318359398,2
2019-02-24,29.975183105468773,2
2019-02-25,27.894830322265648,2
2019-02-26,29.099938964843773,2
2019-02-27,31.126763916015648,2
2019-02-28,30.933251953125023,2
2019-03-01,30.958032226562523,3
2019-03-02,29.738793945312523,3
2019-03-03,31.654809570312523,3
2019-03-04,29.766015625000023,3
2019-03-05,30.283898925781273,3
2019-03-06,27.529534912109398,3
2019-03-07,28.848229980468773,3
2019-03-08,27.844293212890648,3
2019-03-09,24.825677490234398,3
2019-03-10,27.884088134765648,3
2019-03-11,22.588647460937523,3
2019-03-12,24.363397216796898,3
2019-03-13,28.492150878906273,3
2019-03-14,30.465081787109398,3
2019-03-15,27.607171630859398,3
2019-03-16,28.524072265625023,3
2019-03-17,28.156060791015648,3
2019-03-18,28.891931152343773,3
2019-03-19,28.872949218750023,3
2019-03-20,30.184014892578148,3
2019-03-21,30.791131591796898,3
2019-03-22,27.401727294921898,3
2019-03-23,25.230096435546898,3
2019-03-24,26.651269531250023,3
2019-03-25,29.993371582031273,3
2019-03-26,30.666467285156273,3
2019-03-27,24.690759277343773,3
2019-03-28,29.345178222656273,3
2019-03-29,31.241540527343773,3
2019-03-30,28.472772216796898,3
2019-03-31,28.577508544921898,3
2019-04-01,28.627526855468773,4
2019-04-02,23.008477783203148,4
2019-04-03,24.263452148437523,4
2019-04-04,23.562280273437523,4
2019-04-05,17.411248779296898,4
2019-04-06,22.679467773437523,4
2019-04-07,19.977990722656273,4
2019-04-08,20.529107666015648,4
2019-04-09,23.748681640625023,4
2019-04-10,21.607995605468773,4
2019-04-11,20.813623046875023,4
2019-04-12,20.154504394531273,4
2019-04-13,23.257043457031273,4
2019-04-14,22.823754882812523,4
2019-04-15,22.371148681640648,4
2019-04-16,23.515832519531273,4
2019-04-17,23.977288818359398,4
2019-04-18,24.156121826171898,4
2019-04-19,25.135675048828148,4
2019-04-20,24.338189697265648,4
2019-04-21,23.004724121093773,4
2019-04-22,17.004144287109398,4
2019-04-23,20.035272216796898,4
2019-04-24,19.728479003906273,4
2019-04-25,21.274438476562523,4
2019-04-26,23.992822265625023,4
2019-04-27,24.348046875000023,4
2019-04-28,23.452539062500023,4
2019-04-29,23.143212890625023,4
2019-04-30,22.846429443359398,4
2019-05-01,23.687280273437523,5
2019-05-02,23.779016113281273,5
2019-05-03,25.774102783203148,5
2019-05-04,26.598779296875023,5
2019-05-05,24.947686767578148,5
2019-05-06,24.873468017578148,5
2019-05-07,23.664422607421898,5
2019-05-08,18.791619873046898,5
2019-05-09,22.875054931640648,5
2019-05-10,22.331140136718773,5
2019-05-11,23.922906494140648,5
2019-05-12,24.428491210937523,5
2019-05-13,25.103723144531273,5
2019-05-14,25.522210693359398,5
2019-05-15,24.717919921875023,5
2019-05-16,24.675439453125023,5
2019-05-17,24.326806640625023,5
2019-05-18,24.646722412109398,5
2019-05-19,24.604882812500023,5
2019-05-20,23.456384277343773,5
2019-05-21,25.303399658203148,5
2019-05-22,23.093316650390648,5
2019-05-23,24.975396728515648,5
2019-05-24,21.620385742187523,5
2019-05-25,21.994134521484398,5
2019-05-26,22.228417968750023,5
2019-05-27,21.355279541015648,5
2019-05-28,21.571588134765648,5
2019-05-29,20.812738037109398,5
2019-05-30,21.131311035156273,5
2019-05-31,20.840142822265648,5
2019-06-01,20.082910156250023,6
2019-06-02,21.369439697265648,6
2019-06-03,21.366845703125023,6
2019-06-04,23.060754394531273,6
2019-06-05,24.720513916015648,6
2019-06-06,23.326318359375023,6
2019-06-07,22.209130859375023,6
2019-06-08,22.994897460937523,6
2019-06-09,19.446740722656273,6
2019-06-10,19.091485595703148,6
2019-06-11,21.920526123046898,6
2019-06-12,21.046289062500023,6
2019-06-13,20.394494628906273,6
2019-06-14,17.711999511718773,6
2019-06-15,20.340936279296898,6
2019-06-16,21.464593505859398,6
2019-06-17,20.912011718750023,6
2019-06-18,20.153100585937523,6
2019-06-19,20.451379394531273,6
2019-06-20,22.290979003906273,6
2019-06-21,19.426080322265648,6
2019-06-22,19.733361816406273,6
2019-06-23,18.812066650390648,6
2019-06-24,19.046594238281273,6
2019-06-25,19.654229736328148,6
2019-06-26,17.497552490234398,6
2019-06-27,17.997949218750023,6
2019-06-28,20.744256591796898,6
2019-06-29,23.516351318359398,6
2019-06-30,22.585351562500023,6
2019-07-01,18.194940185546898,7
2019-07-02,16.668908691406273,7
2019-07-03,19.348718261718773,7
2019-07-04,20.122857666015648,7
2019-07-05,21.180780029296898,7
2019-07-06,19.256890869140648,7
2019-07-07,21.179742431640648,7
